"OBJECTID","ECOTOPE","SAMPLEID","PAR","TAXON","CHAR","COMP","SAMPDEV","AREA","WBEW","WBEP","DATE","VALUE"
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Lanice conchilega","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Myrianida","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",6
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Mytilidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Nephtys","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Nephtys hombergii","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Ophiuridae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","OPHIUROIDEA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Phyllodoce mucosa","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",8
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Spio martinensis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Spiophanes bombyx","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15637,"AANTL","Tellinoidea","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Abra","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",3
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","ACTINIARIA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",7
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Aora typica","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Capitella","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Capitellidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Crepidula fornicata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Ensis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Eteone","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Glycera","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Lanice conchilega","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",5
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Lepidonotus squamatus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Mediomastus fragilis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",14
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Monopseudocuma gilsoni","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Mytilus edulis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Nereis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Notomastus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",5
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","OLIGOCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",15
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Ophiothrix fragilis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","OPHIUROIDEA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Phtisica marina","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Phyllodocidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",3
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Sabellinae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",10
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Spiophanes bombyx","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Tellinoidea","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",20
"nl89_oostsde","ZoutSublitoraal",15638,"AANTL","Veneridae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutLitoraal",15639,"AANTL","Nephtys","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-20",1
"nl89_oostsde","ZoutLitoraal",15639,"AANTL","Nephtys hombergii","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-20",1
"nl89_oostsde","ZoutLitoraal",15639,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-20",1
"nl89_oostsde","ZoutLitoraal",15640,"AANTL","Bathyporeia","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-10-17",2
"nl89_oostsde","ZoutLitoraal",15640,"AANTL","Bathyporeia pilosa","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-10-17",7
"nl89_oostsde","ZoutLitoraal",15640,"AANTL","Corophium arenarium","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-10-17",2
"nl89_oostsde","ZoutLitoraal",15640,"AANTL","OLIGOCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-10-17",4
"nl89_oostsde","ZoutLitoraal",15640,"AANTL","Peringia ulvae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-10-17",4
"nl89_oostsde","ZoutLitoraal",15640,"AANTL","Pygospio elegans","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-10-17",61
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Alitta virens","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Aphelochaeta marioni","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",17
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Arenicola","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Atylidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Capitella","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",12
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Carcinus maenas","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Corophium","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Eteone","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",3
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Hediste diversicolor","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",7
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Lanice conchilega","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Macoma balthica","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Malacoceros","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",2
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Nereis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",7
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","OLIGOCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",46
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Peringia ulvae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",36
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Phyllodoce","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",19
"nl89_oostsde","ZoutLitoraal",15641,"AANTL","Veneridae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-09-05",1
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","Corophium","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",2
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","Eteone","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","Glycera","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","Nephtys cirrosa","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","OLIGOCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",2
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","Phyllodoce","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","Pygospio elegans","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15642,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",25
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Arenicola","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Capitella","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",3
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Cardiidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Nephtys cirrosa","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Nephtys hombergii","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",19
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Spio","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15643,"AANTL","Urothoe poseidonis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",6
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Bathyporeia","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",3
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Corophium","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",7
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Corophium arenarium","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",3
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Hediste diversicolor","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Macoma balthica","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",3
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Nereis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",7
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Peringia ulvae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Pygospio elegans","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",2
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",19
"nl89_oostsde","ZoutLitoraal",15644,"AANTL","Urothoe poseidonis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",7
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","ACTINIARIA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Angulus fabula","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Aora typica","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Capitella","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",6
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Glycera","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",2
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Kurtiella bidentata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",2
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Lanice conchilega","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",28
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Malmgreniella darbouxi","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",7
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Myrianida","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",2
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","NEMERTEA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",2
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Nephtys","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",2
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Nephtys hombergii","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Notomastus latericeus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",4
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","OLIGOCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",16
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Pariambus typicus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Poecilochaetus serpens","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Polynoidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",4
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",31
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Spiophanes bombyx","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",9
"nl89_oostsde","ZoutSublitoraal",15645,"AANTL","Tellinoidea","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Abra","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",9
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Abra alba","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",26
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Ampelisca brevicornis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",4
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Capitella","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Crepidula fornicata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Lanice conchilega","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",22
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Liocarcinus holsatus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Malmgreniella darbouxi","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Myrianida","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",5
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Nephtys","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",5
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Nephtys hombergii","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Notomastus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",5
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Ophiura ophiura","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Ophiuridae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","OPHIUROIDEA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",4
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Pariambus typicus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Pholoe inornata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",5
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Phyllodocidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",13
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Poecilochaetus serpens","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",3
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Polydora ciliata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Polynoidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",4
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","PYCNOGONIDA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",59
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Spio decoratus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Spiophanes bombyx","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",4
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Syllidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Tellinoidea","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",6
"nl89_oostsde","ZoutSublitoraal",15646,"AANTL","Terebellidae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Ampelisca brevicornis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Aoridae","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Aphelochaeta marioni","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","BIVALVIA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Echinocardium cordatum","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Lanice conchilega","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",2
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Magelona","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Nephtys hombergii","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Nereis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","OLIGOCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",6
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Pariambus typicus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",3
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Perioculodes longimanus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Poecilochaetus serpens","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",5
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Spio martinensis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Spiophanes bombyx","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",1
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Tellimya ferruginosa","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",8
"nl89_oostsde","ZoutSublitoraal",15647,"AANTL","Urothoe poseidonis","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-28",4
"nl89_oostsde","ZoutSublitoraal",15648,"AANTL","Aphelochaeta marioni","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",2
"nl89_oostsde","ZoutSublitoraal",15648,"AANTL","Carcinus maenas","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15648,"AANTL","Nephtys hombergii","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15648,"AANTL","OLIGOCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",14
"nl89_oostsde","ZoutSublitoraal",15648,"AANTL","Polydora ciliata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15648,"AANTL","Polydora cornuta","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15648,"AANTL","Scoloplos armiger","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-27",1
"nl89_oostsde","ZoutSublitoraal",15649,"AANTL","Abra","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",2
"nl89_oostsde","ZoutSublitoraal",15649,"AANTL","Cossura longocirrata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15649,"AANTL","Nephtys","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",3
"nl89_oostsde","ZoutSublitoraal",15649,"AANTL","Nephtys cirrosa","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",2
"nl89_oostsde","ZoutSublitoraal",15649,"AANTL","POLYCHAETA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15649,"AANTL","Streblospio benedicti","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15650,"AANTL","Abra","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",3
"nl89_oostsde","ZoutSublitoraal",15650,"AANTL","Abra prismatica","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15650,"AANTL","Kurtiella bidentata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15650,"AANTL","Nephtys cirrosa","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Abra alba","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Animalia","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Anoplodactylus petiolatus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",4
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Aricidea minuta","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Bathyporeia elegans","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","BIVALVIA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Capitella","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",10
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Cheirocratus","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Corophium","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",3
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Eumida","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",7
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Eunereis longissima","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","GASTROPODA","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Kurtiella bidentata","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",2
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Lanice conchilega","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",91
"nl89_oostsde","ZoutSublitoraal",15651,"AANTL","Macoma balthica","NVT","BS",NA,0.0157,NA,"Essink 1991","2012-08-29",1
